hour_of_day,day_of_week,month,is_weekend,patient_age,patient_sex,imd_quintile,comorbidity_count,previous_ed_visits_12m,re_attendance_72h,arrival_mode,pre_alert_received,chief_complaint,triage_category,news2_score,nhs_trust,ics_region,trust_type,bed_occupancy_pct,beds_available,staff_ratio,daily_ed_attendance,shift_total_arrivals,shift_ambulance_arrivals,ambulance_handover_delay_min,handover_breach_gt30min,wait_time_to_assessment_min,ed_los_min,boarding_delay_min,queue_length_estimate,capacity_pressure_index,patient_acuity_score,wait_equity_delta_min,deteriorated_in_ed,admitted,occ_x_triage,wait_per_staff,acuity_x_cpi,los_over_threshold,night_high_occ,ambul_handover_stress,is_winter,boarding_per_los
0.018087057,-0.10565906,-0.31319174,0.08985854,0.023784231,-0.11360141,0.042506646,0.08994163,0.0072513106,0.0066749477,-0.32159704,0.004440312,0.017618133,0.13139184,-0.35804558,-0.37002218,-0.059900716,0.19335307,-0.9858643,-0.3051036,-0.3497995,0.02268205,-0.06689883,0.02039192,1.6856515,-0.0088789305,-0.45609522,-0.11035718,0.12948734,-1.3784912,-0.03805362,-0.0742362,-0.05894038,0.005354688,0.033507448,-1.530989,-0.16376956,0.107405394,-0.1664087,-7.2233255e-05,0.014532483,-0.047775045,0.021560365
0.04033313,0.3381714,0.5597891,-0.024392053,-0.024316363,-0.13677171,-0.057823382,0.0202857,0.043970007,0.0073046354,0.29064947,0.015515569,-0.11383841,1.1123005,-0.16608778,0.20039809,0.12663767,-0.53465664,0.23518603,-0.024355384,-0.18695214,-0.04253836,-0.141702,-0.022163486,-0.49240822,0.052679915,-0.7160028,-0.6814636,-0.14573833,-0.56925786,-0.11203552,0.50500834,0.014823334,0.002907435,0.05134695,-1.285626,-0.19158845,0.39789793,-1.0720727,-0.00017519516,-0.048545446,-0.18359926,0.030786406
0.03691125,-0.062305007,-0.28604603,0.09054567,0.0333375,0.08873638,0.0854882,0.06706623,0.042235147,0.0066118706,-0.24376142,0.0062459195,0.028782798,0.237924,-0.016576948,0.21916904,0.19473967,-0.5370376,0.57345843,-0.32896575,0.14461872,0.0199328,-0.08818711,0.0204737,-0.40874207,0.07667526,0.12492889,0.30895934,0.53253794,-1.2937903,-0.051723044,-0.016663646,-0.02997386,0.006635617,-0.27895787,-0.966729,-0.2519043,-0.2809426,0.44136512,-0.00010350764,-0.0051023695,-0.002528382,0.05663794
0.0086731,-0.096569985,0.015986312,0.10519827,0.024825016,-0.13796663,-0.061010197,0.10529129,-0.0105207795,0.0076433686,-0.2958574,0.006428205,0.048745982,-0.34567565,-0.4573287,0.22340575,0.16801386,-0.51499397,0.31218553,0.09486688,-0.29799172,-0.05745516,0.08032342,0.026549608,-0.50241053,0.075053565,-0.7049726,-0.42500788,0.31473497,-1.4335995,-0.24641643,0.4162972,0.031998128,0.004112665,0.035040908,0.026832841,-0.25158486,-0.2890862,-0.80632424,-6.876936e-05,-0.038645744,0.39349484,0.025732594
-0.04094288,-0.104424246,0.46071747,0.117546365,0.027118292,-0.12142181,0.0797265,0.09590079,0.0116227735,0.0046980223,0.21604869,-0.17615822,0.042887077,-0.17577085,-0.28398523,0.18689169,0.16545716,-0.51188165,0.6062597,0.09598834,3.3560116,0.040553033,-0.1414915,0.02503671,0.10613861,0.057202406,0.12903854,-0.26794297,0.009956681,-1.029287,0.06862489,0.0637875,-0.16347885,0.0015584488,0.044807117,0.5153393,0.44575545,0.05724695,-0.37283978,-0.00015496348,-0.046074394,-0.17351902,0.07058329
0.07307587,-0.24770217,-0.06767579,0.09502891,-0.04453382,-0.10010661,-0.13905159,0.08902124,0.022810955,0.007596332,-0.2315006,0.0064374753,0.026142307,-0.1968503,-0.14436494,-0.7227916,0.35355112,0.18458702,-0.9943894,0.029879317,-0.4330426,0.0031072882,-0.16920868,0.0067273728,-0.52182883,0.07802464,0.46924707,-0.29829112,-0.5103336,-1.5632161,-0.27703953,-0.47337398,0.06742705,0.0041445633,0.027133968,-0.09066961,0.29751524,-0.37181732,-0.44428712,-0.00012375182,-0.009693196,0.0027964553,-0.037157096
-0.021344526,0.14766335,-0.20241791,-0.04290668,0.054652773,-0.20293191,-0.0067445925,0.050904155,0.012042968,0.01236583,0.28605044,0.010189034,-0.123986684,-0.61103356,0.14808393,0.22379401,0.14831093,-0.5915529,0.48408392,0.32734624,-0.21759781,0.052925996,0.019449683,0.043978624,0.13022162,0.0681152,-0.17230313,-0.8021755,0.44836,2.9522245,0.0024032677,-0.58151394,0.006115419,0.0040361355,0.013275898,0.9234026,-0.069185406,-0.3872716,-0.51268184,-0.00015049634,-0.0051913033,-0.010464817,0.0067810575
0.037454188,-0.12955455,-0.15297557,0.09634959,0.04304549,-0.104153484,-0.120513216,0.0695783,0.03937348,0.006300733,0.1592354,-0.12796982,0.020713534,0.07336524,0.146722,-0.7370779,0.30374265,0.19110352,-0.10585281,0.19374946,-0.12113159,0.02716474,-0.17319095,-6.292361e-05,-0.7599683,0.07567014,-0.82653934,0.1500483,-0.22420123,-1.5608711,-0.17315164,-0.3123811,0.032870464,0.0065992987,-0.16308345,-1.9229319,-0.2922096,-0.3715943,0.20603019,-0.00011195208,-0.011582529,-0.004951282,0.005547073
0.00920094,-0.2149456,0.73122674,0.11371314,0.015709594,0.11131495,-0.09533627,0.0883431,0.015360316,0.009782002,0.28801823,0.014846408,0.06164928,0.26550454,0.16430746,0.03184008,0.1700093,-0.6167533,0.63251257,-0.030569447,-0.4706862,-0.0038769704,-0.15690896,0.012443328,0.31044793,0.057411034,0.044191398,-0.060571864,0.51447755,-1.1717093,0.035543464,-0.26588762,0.045925267,0.0036751365,-0.2938621,-1.815445,0.1882959,0.016623914,-0.060303066,-0.00011185542,-0.04637731,-0.18662438,0.023505444
0.019398522,-0.09795794,-0.28361773,0.09529979,0.030659828,0.078266405,0.029283367,0.06300695,0.029355288,0.0058465824,-0.23606332,0.006100115,0.03192248,-0.2059083,-0.09270602,0.07632675,0.19563738,-0.57220453,-0.057912935,0.28376794,0.17124572,0.02578089,0.3314712,-0.029457368,0.11526832,0.0686143,0.53757876,-0.2764478,-0.18635692,3.2023106,-0.085923985,-0.24360025,-0.07583055,0.003541864,-0.22524405,0.018216135,-0.06279393,-0.1673685,-0.53300685,-3.4201537e-05,-0.006576473,-0.03942355,-0.011776358
0.054892156,-0.115428,-0.3532332,0.09232325,0.014675713,-0.124330066,-0.06278839,0.08685871,0.009800008,0.0043453695,-0.26158583,0.0056229928,-0.081665866,0.16796352,-0.3413527,0.17662388,0.17129728,-0.47246405,0.09542281,-0.43409538,-0.2559117,-0.07064619,-0.02408882,0.025726344,-0.14199243,0.082211554,-0.49939442,-0.5349021,-0.47384453,-1.5412536,-0.06486489,0.5650144,0.052116923,0.005210894,-0.19299805,-1.2504362,-0.25050414,0.2880722,-0.8075105,-0.00015911565,-0.013724364,-0.0076544257,0.013186467
0.041414786,-0.11663005,-0.23862498,0.100297764,0.013126662,0.15431897,0.0708632,0.07438471,0.039009515,0.0070801373,0.34936613,0.025625717,-0.08548452,-0.19507557,0.16093865,0.27325705,0.18931817,-0.71498424,0.6234914,-0.29759398,-0.096931584,0.027102502,-0.014684826,-0.050207708,0.0897808,0.06263105,-0.21158728,-0.5606829,0.060797077,-1.5324582,-0.11788856,-0.9654089,-0.051044904,0.0052014627,0.07504602,0.12200733,-0.28462583,-0.34178495,-0.7092293,-0.00011588771,-0.0033550402,0.011268535,-0.010994894
-0.057611454,-0.108911775,-0.21665384,0.0924327,0.023539664,-0.069625825,0.033073153,0.061945368,0.012018659,0.005571289,-0.24814616,0.008135064,0.034707695,1.8350068,-0.30117223,0.0704646,-0.14290959,0.0058610374,-0.74143225,-0.123088636,-0.1836742,-0.0035406624,-0.112294324,-0.0015700712,-0.6979631,0.06943353,-0.3383675,2.0022223,-0.09654183,-0.9196184,-0.06928666,0.68560326,0.06914732,0.0054999283,0.0388771,-0.75310725,-0.14920267,0.15894622,2.4014826,-0.00024451688,-0.0057885987,0.027617706,-0.017158277
0.018106282,-0.16610654,-0.04609879,0.09946682,0.03716755,-0.14983067,0.04159697,0.08791354,0.019140683,0.006503333,-0.44412568,0.0040083425,-0.0032599925,-0.0044978214,-0.42915356,-0.3328462,-0.055403076,0.16741575,-0.08020503,-0.22197534,-0.21450706,0.035840202,-0.13015758,0.0090332,1.104989,0.018310294,-0.52968305,-0.019279834,-0.43718028,-1.3075612,0.052499183,0.2964706,-0.031799182,0.0027743056,0.040485412,-1.3311986,-0.109851524,0.39071074,0.046282616,-7.367173e-05,-0.05911626,0.35405084,-0.00809061
0.003766821,0.0730294,-0.26133576,-0.03711052,0.037713308,0.057725105,0.010798668,0.06600558,0.0018218034,0.010141301,-0.30029282,0.0050477237,0.04146667,-0.3225849,-0.08137068,-0.8471887,0.4024207,0.1987051,-0.8500829,0.31849167,-0.31210056,0.03957025,-0.15201452,0.005143867,1.2488334,0.024015011,-0.5251461,0.7351957,-0.45259106,1.0935065,-0.14171536,-0.27619305,0.10833343,0.0052788695,0.046585593,0.0045071384,-0.16967355,-0.32285216,0.77896106,-5.791342e-05,0.000750025,-0.0787918,-0.030551955
0.023014106,-0.33255363,0.393593,0.12395901,0.06328046,-0.061135452,0.0015217542,0.023524191,-0.25363368,0.0040858383,-0.21332757,0.0055366964,0.039643645,1.0149171,-0.33472645,0.16151981,0.15263622,-0.37887895,-0.7378685,-0.36661866,-0.3456299,-0.0670617,-0.05938295,-0.02979334,-0.6370493,0.06724817,-0.71334404,-1.1267602,-0.23968583,-1.3539178,-0.13033067,0.65016234,-0.0007631765,0.0029541617,-0.15694526,-1.0699867,-0.31899175,0.34603155,-1.234818,-3.8191058e-05,-0.053515293,-0.23115915,-0.02457837
0.017642932,-0.4448487,0.62526286,0.09776374,0.061057907,0.05698132,0.018630167,0.040587354,0.00565325,0.00793972,-0.37434477,0.0037214218,0.0033156304,1.2118429,-0.30366203,-0.31948057,-0.085193686,0.13430494,0.042289708,0.18650061,-0.20241354,0.01805724,0.29751572,-0.012897229,1.1452125,-0.00035754446,0.056552857,0.24049433,-0.5178162,2.514999,0.04818048,0.58513045,-0.01881237,0.0015098591,0.03831085,-0.9699946,-0.034518383,0.4275867,0.39496478,-1.6384423e-05,-0.03181984,-0.056662712,-0.05649272
0.032612745,-0.2331178,-0.027380181,0.099162556,0.06941813,-0.13109246,0.026937671,-0.0786101,0.017725151,0.0052694757,0.2686225,0.010296749,-0.11059299,-0.676636,0.12551057,-0.02461724,-0.1569903,0.09655737,-0.61727893,-0.17801867,-0.4817579,0.016362999,-0.13802972,0.023658749,-1.1639405,0.062249303,1.1463274,0.93546134,-0.39347976,-1.3635435,-0.042767033,0.022593511,-0.11642654,0.0036923222,-0.22129196,0.67411023,0.45565644,-0.10634789,1.0266515,-0.00047239894,-0.03256475,0.16304046,-0.016114634
0.050779782,-0.32041335,0.85220677,0.094637536,0.00090049277,-0.053563718,0.040735092,0.056949683,-0.15196317,0.008154545,0.47481677,0.003349777,-0.004061681,-0.06315175,-0.17195489,-0.8534142,0.3125805,0.09570322,0.478632,-0.10848079,0.055745136,-0.08339411,0.31930888,-0.115771025,1.5551333,0.050600488,-0.08742733,-0.105327256,0.09808965,2.5697925,-0.033677083,-0.36824608,0.07548213,0.0017270147,0.0156210065,0.7642758,-0.15388702,-0.1782592,-0.28241348,-3.002979e-05,0.97679305,0.43699926,0.05596061
-0.10050188,-0.3043377,0.04780461,0.086170994,-0.006497843,-0.08711727,0.064609684,0.08407752,-0.08990357,0.0070501105,0.5493845,0.009135133,-0.051143225,0.08231388,-0.43788984,0.25006646,0.17258577,-0.47719646,0.43953654,-0.086564116,-0.09233516,-0.006416847,0.26299018,-0.021081097,1.8831,0.049376354,-0.54927105,0.5332816,-0.04346489,0.89729434,0.07292021,0.11766574,-0.027477238,0.0030478067,0.032046746,-0.83474886,-0.21091673,0.32105315,0.5999172,-0.00035352804,0.82577235,1.0739866,0.018246677
0.022204047,-0.3674693,0.4294235,0.11719667,0.00927562,0.06991284,-0.0724781,0.008705473,0.04557926,0.006516148,-0.3265755,0.0063397996,0.047731128,0.09334889,0.10276517,0.12383958,0.06768251,-0.34512693,-0.95767325,-0.26970887,-0.09298825,0.07648968,-0.063391745,0.0150940865,-0.491597,0.067075305,-0.22154877,0.20940967,-0.45484647,-1.6046435,-0.06914081,-0.032751113,0.081754155,0.0038461303,0.042490736,-1.80679,-0.23135008,-0.20793602,0.2858403,-9.288101e-05,-0.057590242,-0.13474283,-0.033438005
-0.006151454,0.03132716,-0.33677295,-0.03237726,-0.028834583,0.07988984,0.035239443,-0.017295355,0.032273162,0.004445485,-0.30528185,0.0050477465,-0.18584943,-0.43952793,-0.21915932,0.07324215,0.15044464,-0.47537783,-0.06111719,-0.320417,-0.22538306,-0.0018924953,-0.07627772,-0.015756555,-1.1078221,0.08121339,0.35608947,0.49586245,-0.5146784,-1.4942851,-0.10623805,0.34420016,0.06375412,0.00621713,0.048466463,-0.14381891,0.07042269,0.09357018,0.5588162,-0.00037130225,-0.005205446,-0.028737858,-0.04274511
0.033400264,-0.117755614,-0.06764573,0.097210236,-0.03489817,-0.16571651,-0.07058016,0.10221944,0.003796555,0.005653792,-0.30381075,0.0067599905,-0.13613565,-0.23889714,-0.18150853,0.21330066,0.1588115,-0.54385144,0.3851828,-0.0063224672,-0.21216178,0.022258492,-0.01723647,0.009730862,-0.048093956,0.08091375,-0.1646958,-0.33814165,-0.3711914,-1.6107829,-0.06888848,-0.53076786,0.048152868,0.0048274226,0.04152615,0.08763837,-0.16504033,-0.2642624,-0.45755407,-0.00050909724,-0.013604382,0.027518284,6.149433e-05
0.008932122,-0.19439514,-0.025764495,0.10513043,-0.003619946,0.058478884,-0.057021104,0.08819742,0.02018616,0.006071825,-0.26158997,0.0057412325,0.025836945,-0.29097405,-0.14085619,0.19209617,0.14274293,-0.53205717,-0.36355725,0.01927898,-0.24349177,0.039355546,-0.23454788,-0.014428564,-0.4960471,0.07654448,-0.55915016,-0.29924074,-0.014896528,-1.6339868,-0.14022434,-0.5519492,0.008389183,0.0037908414,-0.21290423,-0.071535856,-0.25519556,-0.35406592,-0.6849222,-0.00011494098,-0.05120738,0.19673042,0.019508172
-0.0015465822,-0.09146322,-0.43796825,0.1090392,-0.10783011,-0.102203146,0.014146127,-0.020349512,0.061549973,0.0059420513,0.2704658,0.014577409,-0.14545022,0.020355955,-0.10039299,0.060012937,0.12218268,-0.32985583,-0.81101626,0.199179,0.12435979,-0.025274498,-0.053683497,0.025330368,-0.91809666,0.066588536,-0.99498016,0.41926956,-0.81121325,0.6681844,-0.08038643,0.15223113,0.04461883,0.004487968,0.031949572,-1.4794779,-0.35318726,-0.037717886,0.5258061,-9.07193e-05,-0.008196798,0.0052601323,-0.13344
-0.003115712,-0.24697049,-0.36544615,0.098890536,0.02283438,-0.10967587,0.07052839,-0.18650304,0.02417022,0.00672802,-0.23508918,0.005403441,-0.15555163,-0.33118197,0.20741907,0.06542667,0.010353851,-0.35127825,-0.33457664,-0.026898753,-0.094331674,-0.041686244,0.30751586,-0.036866255,-1.0051622,0.07014174,-0.14838754,0.42445308,-0.07406718,2.7872455,0.065752864,-0.10969978,-0.10425712,0.0035322458,0.032234292,0.042384624,-0.08851536,0.090452775,0.47835752,-9.109132e-05,-0.005390609,0.0050072637,0.004101116
-0.06665587,0.15071417,0.81982005,-0.0402007,0.094886124,0.062530726,-0.050304376,0.06725091,0.018203525,0.0066962996,0.540535,0.011145839,0.076259814,0.27198207,0.094503716,-0.3055232,0.10965193,0.12070858,0.41924435,0.024818318,2.6477206,-0.18731,-0.15307705,0.008897724,1.4711318,0.04099093,-0.38982874,-0.78087157,0.4271155,-0.9630783,1.3576367,-0.29010183,0.054352917,0.0017117386,0.029385135,-1.2783264,0.19836709,0.23010008,-0.4777343,-0.0001411327,0.87069416,0.40104258,0.12068111
0.021474233,-0.05747461,-0.26051655,0.10082948,-0.030551651,0.1054758,-0.052482437,0.08195839,0.033475466,0.0048286803,0.27250054,0.01985404,0.015285924,-0.22642669,0.19549946,0.1689089,-0.18133594,-0.35781747,-0.062024266,-0.28666195,-0.14369635,-0.03121618,-0.08628558,0.01183598,-0.9800166,0.07099003,0.17191316,-0.32579604,-0.46482974,-1.5579258,-0.096177176,-0.81813663,0.045402545,0.00533596,0.05494207,-0.136197,-0.17967194,-0.41697493,-0.75836176,-0.00014930377,-0.00749446,0.013764341,-0.030025803
0.017178932,-0.098575115,-0.027555225,0.09949966,0.0019330587,-0.15837231,-0.07665116,0.076146364,0.013529012,0.007210107,-0.2690388,0.005771185,7.189292e-05,0.13992925,0.17617077,0.18108554,0.1499604,-0.50361174,-0.16389234,-0.17467232,-0.3679849,-0.008287538,-0.105140656,0.007921957,-0.46176,0.07448132,0.1607111,0.59271735,-0.79757535,-1.522829,-0.10765143,-0.18142018,0.030301321,0.0049621086,0.045974612,-1.902637,0.080565214,-0.07888045,0.71338874,-0.00024579722,-0.043205526,0.28294328,-0.0732556
0.011210172,0.056359254,-0.13485953,-0.038385965,0.06560322,0.048906103,-0.08847099,0.09116129,0.02965839,0.0028412866,-0.19129458,0.004617512,0.029666226,0.23527893,-0.2615092,-0.6101214,0.3568353,0.17325427,-0.828068,-0.22424889,-0.28219357,-0.022541853,-0.040074978,-0.054318808,-0.9243084,0.061271533,0.61321914,-0.72634846,-0.84946114,-1.6519458,-0.068473734,0.06917696,0.031506423,0.0035872168,-0.21586975,-1.368202,0.26150212,0.08094921,-0.7282002,-5.5145152e-05,-0.009987513,-0.054231428,-0.09427594
0.0055782613,-0.26413038,-0.14387898,0.10056254,0.005022842,0.10388086,0.022619832,0.07450828,-0.010790656,0.0062464266,0.24562843,0.024275295,0.045904137,-0.22709367,-0.09207523,-0.4163581,0.12888235,0.20416883,0.4155557,-0.19075651,0.002339515,-0.03789778,0.24439073,-0.073574714,-0.14866416,0.06149676,0.14877248,0.0466468,1.5359622,2.926112,0.07045508,-0.20785494,-0.028895369,0.0038424225,0.043241862,0.32346117,-0.08799962,0.05064636,0.095915645,-5.294757e-05,-0.0016679278,-0.0038770235,0.041850854
0.018140478,-0.1612718,-0.051967997,0.101206,0.024080452,-0.1557211,0.018873513,0.027088199,0.0101111615,0.006136677,-0.21304245,0.005371075,0.032374457,0.06162589,-0.24962233,0.12094533,-0.039424162,-0.34045988,0.14945349,-0.07724724,-0.47330052,0.04451112,-0.11190136,0.02030264,-0.51098394,0.07588204,-0.17412053,0.37186918,-0.46003166,-1.5107154,-0.06904532,0.4067829,-0.0074137496,0.0051703854,0.026464047,-1.4191452,0.15430956,0.20923315,0.5703042,-0.00027085305,-0.034187302,0.17313051,-0.024950804
-0.004111637,-0.15032174,0.38552654,0.11938333,-0.025292607,-0.12574428,0.006550594,0.03347609,0.030386422,-0.21575467,-0.20198233,0.005455281,-0.1133247,-0.32018647,0.0040498837,-0.26613185,-0.03160726,0.13077481,0.7164904,-0.10613206,-0.37366194,0.01291233,-0.06265003,-0.0093068555,0.04814027,0.068036966,-0.14682348,0.1960393,0.98366624,-1.3292384,-0.10269914,0.084254086,0.020854793,0.003274357,0.03945219,0.5086799,-0.0027698213,0.033257727,0.3029572,0.00030974473,-0.03505493,-0.1752722,0.06419928
0.011449182,0.14476414,-0.15529421,-0.03489662,0.0020591803,0.1406646,0.043577444,-0.059313465,0.02814995,0.006901203,-0.329638,0.008016049,0.0215181,-0.16042966,0.08843143,0.066778556,-0.23151411,0.08521237,0.6183683,-0.15518232,-0.11304459,0.03432645,-0.14697939,0.042672902,-0.43659973,0.06935618,0.44414756,-0.58743143,-0.047182925,-1.5959007,-0.11019242,-0.4018776,-0.04008189,0.006592192,0.072547026,0.47848707,-0.12284788,-0.19814357,-0.72817975,0.00070267764,-0.006468384,0.016263047,-0.02763893
0.01854385,0.39069146,0.6536207,-0.02057575,-0.011603441,0.12159653,-0.05714097,0.07456005,0.02135963,0.009586409,0.36440808,0.021450616,0.043103397,-0.19668467,0.15929782,-0.36122236,0.08521098,0.213953,0.0328325,0.19925416,-0.08681272,0.055978373,-0.110238865,0.00033326598,-0.59815884,0.057515226,-0.079494804,-0.28609082,-0.08867038,0.73635536,-0.051999673,-0.6616098,0.072169386,0.002442505,0.07867982,-0.12340414,-0.110971116,-0.3150814,-0.39100534,-8.622155e-05,-0.037368428,-0.13377465,0.031005975
0.01638312,-0.13511267,-0.092667036,0.100029685,-0.09217585,0.0860103,-0.02116147,0.0029206933,0.028811421,0.006328057,0.12607892,0.015934685,0.02869738,-0.28007868,0.1287147,0.11653688,-0.10822972,-0.30389485,-0.02547954,-0.21077082,-0.5048875,0.020699302,-0.08967405,-0.00066413253,-0.041001245,0.07286095,-0.8600862,-1.0170014,1.9435482,-1.3073126,0.042201586,-0.3794654,-0.044715114,-0.12857041,-0.18705028,0.08202999,-0.2047378,-0.11548658,-0.5623067,-5.4710617e-05,-0.0047965166,-0.007320324,0.13549402
0.034292504,-0.1918422,-0.24899803,0.09726681,-0.022430183,0.12629947,0.056426108,0.12812571,0.03398583,0.008942174,0.266323,-0.2022364,0.02642898,0.27510604,-0.3140144,0.112901986,0.06940338,-0.5059967,0.09770201,0.28591552,-0.22873901,0.005407404,0.29499662,-0.04266837,-0.62412465,0.066921376,-0.2602592,-0.16315694,0.14031866,3.1401725,0.08310442,0.011650667,-0.070709474,0.004931377,0.07011375,-1.4530973,-0.074374735,0.2581579,-0.3844828,-6.2303574e-05,-0.0036002086,-0.01169592,0.020039584
0.015090988,0.14284961,-0.06627587,-0.05287149,0.01677451,0.15264171,0.058249373,0.09102313,0.043097313,0.008414686,0.34021625,0.022611842,0.055523057,-0.41686532,-0.19967474,0.06849815,-0.20447314,0.11224961,-0.43267787,-0.21758415,-0.27437413,0.025095232,0.0014174834,0.0055158827,-1.0684237,0.07415323,-0.2692974,0.088297084,-0.28422952,-1.3305334,-0.059854005,-0.5512654,-0.044321384,0.006529034,0.09294158,-0.07135426,-0.17217356,-0.17875037,0.14380065,-0.0001021926,-0.005748435,0.00024434488,-0.00092076184
-0.000596051,-0.27750105,-0.15721147,0.105379574,0.018960701,0.07771553,1.6659269e-06,0.0662875,0.027791886,0.009265793,0.19929537,-0.19018184,0.033152454,0.2144971,-0.3911461,0.06330843,0.08957732,-0.6942636,-0.18562245,0.30743605,-0.36911502,-0.009095182,0.061771695,0.00033525727,-0.6486709,0.06519319,-0.83169734,-0.30286217,0.69052416,1.7630538,0.11000142,0.02766944,0.011250418,0.005220713,0.054277487,-1.5146706,-0.1459326,0.16000268,-0.68944865,-4.1771957e-05,-0.004643146,0.0038382467,0.014328626
0.0016879766,-0.21454799,-0.23294948,0.09596668,0.0030654115,0.09631964,-0.0564693,0.060823027,-0.21985656,0.008288827,0.18643169,0.016513394,0.029312037,-0.27916867,0.19760703,0.093463995,-0.25697517,-0.36167136,-0.1829808,0.33456376,-0.39026612,-0.032415655,-0.08177296,0.016042756,-0.6671888,0.0671989,-0.27002475,0.31727302,-0.33504346,2.7889283,0.0659373,-0.6608188,0.08620512,0.0037958934,0.041688118,-0.023614176,-0.03800938,-0.17544582,0.34170818,-7.6900804e-05,-0.00641975,0.029856872,-0.010636378
0.030145578,-0.24132934,0.42520162,0.11621916,0.010058304,-0.12570937,0.07895141,0.08082592,0.008989256,0.0049819155,-0.21643311,0.0051006395,-0.098606914,0.28781354,0.1925552,0.18258527,0.17011045,-0.501035,0.101358704,0.36843473,3.6888611,0.06749859,-0.16268352,-0.016103696,-0.6462913,0.066232465,0.4004076,-0.15304372,-0.2523637,0.15406194,0.048651323,-0.18521039,-0.042501964,0.002131655,0.032426298,-1.5310904,0.44631857,-0.04617669,-0.33085063,-0.00021190509,-0.041844837,-0.19834182,0.030806327
0.011547923,-0.083734624,-0.2728466,0.09656784,-0.035239413,0.09754437,0.04329958,0.067210555,0.053252745,0.006012827,-0.25551426,0.006982797,0.056941077,1.1333615,-0.3729168,-0.010108438,-0.19530173,0.090554364,-0.85929316,-0.047549285,-0.55869114,0.008097167,-0.1040792,0.011988915,-1.1776596,0.07234396,-0.53386337,-0.9381999,-0.8010475,-1.4244436,-0.120202094,0.6613781,-0.056198444,0.0057780393,0.056328397,-1.1546518,-0.23560876,0.27121806,-1.2146674,-6.949216e-05,-0.010375937,0.011273857,-0.08623787
0.014757863,0.11996127,-0.42405915,-0.02787139,-0.007495055,-0.13199662,0.06268836,0.08292397,0.015449707,0.005231529,-0.24788299,0.004516394,0.033547353,-0.20700978,-0.19933125,0.17985703,0.13807964,-0.5211038,-0.27387455,-0.39478838,-0.16692029,0.010464793,0.31195688,-0.0022606635,-1.1992546,0.080160655,0.7721038,-0.28237242,-0.44470528,0.40713137,0.093035005,-0.50419146,-0.07593704,0.0044762823,0.06287473,-0.017992087,0.08416471,0.032352492,-0.44001982,-5.1249845e-05,-0.0064475243,-0.21252942,-0.0007053317
0.010342989,-0.29234278,-0.39691007,0.095758975,0.020251019,-0.14357568,0.010363784,-0.16546302,0.0032923378,0.008414073,0.2435881,0.017690377,-0.13934189,-0.41513246,0.16880463,-0.7553182,0.2898427,0.1648285,0.10724803,-0.3688543,-0.20640229,-0.010883379,0.21744548,0.004434761,-0.109062135,0.07479047,-0.5050647,0.6047463,-0.41300616,0.14733846,0.07262981,-0.1328714,0.059828527,0.003366831,-0.21008186,0.11061982,-0.23929074,0.055726815,0.6758102,-0.000117113086,-0.004430365,-0.013168023,-0.007628496
-0.01126933,-0.019177385,-0.21995792,0.10284584,-0.009439618,-0.19989716,-0.13386916,0.05908228,0.005169951,0.009343651,0.22870037,0.01734234,0.029915964,1.1134793,-0.3632841,-0.8584107,0.38973984,0.21197014,-0.29969293,-0.172179,-0.63372254,0.067197725,-0.109810635,0.050016697,-0.44769517,0.07021198,-0.11486112,-1.3742179,-0.5684332,-1.3470078,-0.17356747,0.3881452,0.09852384,0.0040182476,0.06351813,-1.1977472,0.27751353,0.20555863,-1.1636548,-0.00011008845,-0.0066264034,0.021362657,-0.0010000879
-0.05214463,-0.038978588,-0.0136139635,-0.05428406,-0.02973199,-0.089377254,0.03220648,0.0033266854,0.016376356,0.008303366,-0.15150355,0.0046515283,0.04504265,1.5375036,-0.14788038,-0.29880932,-0.05740742,0.15810622,-0.10754838,0.22321437,-0.28792852,-0.01009196,0.1583904,-0.018381968,-0.6656654,0.071264684,-1.1450416,0.75877947,-0.427593,2.3572493,0.13565795,0.8194887,-0.023203228,0.0051601226,0.03174496,-0.8702399,-0.59555054,0.57839215,0.9218751,-3.3464807e-05,-0.004870355,-0.030429745,0.0012034178
0.015653754,-0.39315426,0.7598858,0.08979704,-0.115954824,0.07367282,0.020886945,0.034870274,0.027301228,0.0048290608,-0.157659,0.0031248282,0.03135923,-0.41285858,0.13987875,0.107697666,-0.09082367,-0.29633072,0.81669617,-0.100635335,-0.15926026,0.020899724,0.4087034,0.0069553936,0.19457884,0.057593483,1.1471101,-0.13655102,0.20447844,1.356193,0.0005337813,-0.22896938,0.06497146,0.0011020144,-0.12997669,1.8067706,0.31343818,-0.050259482,-0.5377541,-7.278114e-05,-0.030363917,-0.118929304,0.022363702
0.005881201,-0.05777937,-0.07545906,0.09866416,0.03649115,0.15007892,0.099668354,0.093512625,-0.35186145,0.009671555,0.2312784,-0.29042506,0.048232652,0.035862975,-0.42773086,0.059497185,-0.17188531,0.10051231,0.45575032,-0.2265948,-0.36803037,-0.030428488,-0.10467784,0.009338468,-0.6162721,0.06946098,-0.38045526,-0.008140494,-0.45468134,-1.4448712,-0.091485016,0.48094332,-0.059642404,0.0069438634,0.07356788,-1.4291838,-0.16009434,0.14423649,0.053926427,-0.00013823519,-0.0030123992,0.023894172,0.0007819303
